Cust_num,Region,Age,Order_Quantity,Customer_Type,Improvement_Area,Overall_Satisfaction
560,NORTH,36,48,Prime,Product Quality,1
561,WEST,67,11,Non_Prime,Product Quality,0
562,EAST,30,8,Non_Prime,Packing & Shipping,0
563,NORTH,47,37,Prime,Website UI,0
564,SOUTH,64,30,Prime,Product Quality,0
565,SOUTH,36,17,Prime,Packing & Shipping,0
566,NORTH,46,35,Non_Prime,Packing & Shipping,0
567,WEST,28,36,Prime,Website UI,1
568,SOUTH,41,57,Prime,Website UI,1
569,WEST,43,38,Prime,Website UI,1
570,WEST,57,29,Non_Prime,Packing & Shipping,0
571,WEST,50,31,Prime,Website UI,0
572,WEST,45,44,Prime,Packing & Shipping,1
573,SOUTH,57,35,Non_Prime,Website UI,0
574,EAST,44,27,Non_Prime,Packing & Shipping,0
575,NORTH,46,21,Non_Prime,Product Quality,0
576,NORTH,58,26,Non_Prime,Product Quality,0
577,SOUTH,37,93,Non_Prime,Product Quality,1
578,NORTH,45,76,Prime,Product Quality,1
579,SOUTH,31,65,Prime,Product Quality,1
580,SOUTH,32,12,Prime,Website UI,0
581,WEST,30,32,Non_Prime,Product Quality,1
582,WEST,35,17,Non_Prime,Product Quality,0
583,SOUTH,35,38,Non_Prime,Packing & Shipping,0
584,WEST,63,6,Prime,Packing & Shipping,0
585,WEST,61,18,Prime,Product Quality,0
586,NORTH,40,73,Prime,Product Quality,1
587,NORTH,26,58,Prime,Packing & Shipping,1
588,WEST,54,11,Non_Prime,Product Quality,0
589,SOUTH,51,35,Non_Prime,Packing & Shipping,0
590,NORTH,47,31,Prime,Website UI,0
591,EAST,44,8,Non_Prime,Product Quality,0
592,SOUTH,41,5,Non_Prime,Product Quality,0
593,EAST,46,37,Prime,Website UI,0
594,NORTH,41,39,Non_Prime,Product Quality,0
595,WEST,46,14,Prime,Packing & Shipping,0
596,WEST,27,77,Non_Prime,Website UI,1
597,EAST,63,36,Non_Prime,Product Quality,0
598,EAST,25,69,Prime,Product Quality,1
599,WEST,68,9,Non_Prime,Packing & Shipping,0
600,SOUTH,41,64,Prime,Product Quality,1
601,NORTH,38,86,Prime,Website UI,1
602,SOUTH,33,74,Non_Prime,Packing & Shipping,1
603,SOUTH,36,79,Prime,Packing & Shipping,1
604,SOUTH,31,90,Prime,Product Quality,1
605,SOUTH,34,14,Non_Prime,Product Quality,0
606,NORTH,37,35,Non_Prime,Product Quality,0
607,WEST,62,36,Non_Prime,Packing & Shipping,0
608,WEST,23,90,Non_Prime,Website UI,1
609,WEST,39,43,Prime,Product Quality,1
610,SOUTH,30,19,Non_Prime,Website UI,0
611,WEST,37,24,Prime,Website UI,0
612,NORTH,52,25,Prime,Packing & Shipping,0
613,EAST,69,35,Non_Prime,Packing & Shipping,0
614,EAST,51,28,Prime,Product Quality,0
615,WEST,57,27,Non_Prime,Product Quality,0
616,WEST,69,13,Prime,Product Quality,0
617,SOUTH,30,11,Non_Prime,Packing & Shipping,0
618,NORTH,40,22,Prime,Packing & Shipping,0
619,SOUTH,67,31,Non_Prime,Product Quality,0
620,EAST,36,39,Non_Prime,Website UI,1
621,SOUTH,18,62,Prime,Website UI,1
622,WEST,18,100,Non_Prime,Product Quality,1
623,SOUTH,60,20,Prime,Product Quality,0
624,NORTH,42,17,Non_Prime,Product Quality,0
625,EAST,59,37,Non_Prime,Website UI,0
626,WEST,21,38,Prime,Website UI,1
627,SOUTH,32,74,Prime,Packing & Shipping,1
628,NORTH,51,10,Non_Prime,Website UI,0
629,EAST,31,23,Non_Prime,Website UI,0
630,WEST,31,17,Non_Prime,Website UI,0
631,NORTH,55,6,Non_Prime,Packing & Shipping,0
632,WEST,36,14,Non_Prime,Packing & Shipping,0
633,WEST,21,33,Prime,Website UI,1
634,WEST,54,12,Non_Prime,Packing & Shipping,0
635,SOUTH,35,10,Non_Prime,Website UI,0
636,WEST,43,30,Prime,Packing & Shipping,1
637,NORTH,38,15,Non_Prime,Packing & Shipping,0
638,WEST,35,32,Prime,Product Quality,1
639,SOUTH,65,30,Non_Prime,Product Quality,0
640,WEST,34,25,Non_Prime,Product Quality,0
641,NORTH,51,27,Prime,Website UI,0
642,NORTH,35,65,Prime,Packing & Shipping,1
643,EAST,57,22,Non_Prime,Product Quality,0
644,WEST,33,77,Non_Prime,Website UI,1
645,SOUTH,54,27,Non_Prime,Product Quality,0
646,EAST,26,51,Prime,Product Quality,1
647,SOUTH,61,26,Non_Prime,Website UI,0
648,WEST,44,44,Prime,Product Quality,1
649,SOUTH,52,34,Non_Prime,Product Quality,0
650,SOUTH,40,94,Prime,Website UI,1
651,WEST,54,29,Non_Prime,Website UI,0
652,NORTH,24,100,Prime,Packing & Shipping,1
653,EAST,67,13,Non_Prime,Product Quality,0
654,WEST,34,12,Non_Prime,Product Quality,0
655,WEST,38,32,Non_Prime,Packing & Shipping,0
656,EAST,35,100,Prime,Product Quality,1
657,EAST,64,6,Prime,Packing & Shipping,0
658,SOUTH,51,20,Non_Prime,Website UI,0
659,SOUTH,36,51,Prime,Product Quality,1
660,WEST,34,80,Prime,Packing & Shipping,1
661,NORTH,28,45,Prime,Packing & Shipping,1
662,EAST,36,37,Non_Prime,Packing & Shipping,0
663,WEST,39,70,Prime,Packing & Shipping,1
664,EAST,34,27,Prime,Website UI,0
665,NORTH,30,92,Prime,Packing & Shipping,1
666,SOUTH,39,12,Non_Prime,Packing & Shipping,0
667,WEST,65,25,Non_Prime,Product Quality,0
668,NORTH,40,11,Non_Prime,Product Quality,0
669,WEST,70,23,Non_Prime,Product Quality,0
670,SOUTH,34,53,Prime,Packing & Shipping,1
671,SOUTH,40,19,Non_Prime,Product Quality,0
672,NORTH,36,15,Prime,Website UI,0
673,WEST,43,28,Non_Prime,Website UI,0
674,NORTH,30,28,Prime,Website UI,0
675,EAST,42,73,Prime,Product Quality,1
676,EAST,32,37,Prime,Product Quality,1
677,WEST,59,11,Non_Prime,Website UI,0
678,NORTH,27,37,Prime,Product Quality,1
679,WEST,34,6,Non_Prime,Website UI,0
680,SOUTH,34,100,Prime,Packing & Shipping,1
681,WEST,40,33,Prime,Packing & Shipping,1
682,SOUTH,34,34,Non_Prime,Packing & Shipping,1
683,SOUTH,36,78,Prime,Packing & Shipping,1
684,SOUTH,40,81,Prime,Packing & Shipping,1
685,WEST,59,35,Prime,Packing & Shipping,0
686,NORTH,59,13,Non_Prime,Product Quality,0
687,EAST,58,8,Prime,Packing & Shipping,0
688,SOUTH,19,40,Prime,Packing & Shipping,1
689,WEST,39,18,Prime,Product Quality,0
690,NORTH,45,32,Prime,Packing & Shipping,1
691,SOUTH,56,28,Prime,Website UI,0
692,EAST,48,7,Non_Prime,Website UI,0
693,WEST,60,17,Non_Prime,Website UI,0
694,EAST,19,58,Prime,Product Quality,1
695,NORTH,29,100,Prime,Packing & Shipping,1
696,SOUTH,36,71,Prime,Website UI,1
697,EAST,47,9,Non_Prime,Packing & Shipping,0
698,SOUTH,40,53,Non_Prime,Product Quality,1
699,WEST,40,46,Prime,Packing & Shipping,1
700,NORTH,34,49,Prime,Website UI,1
701,SOUTH,45,44,Prime,Packing & Shipping,1
702,NORTH,28,94,Prime,Product Quality,1
703,WEST,59,26,Prime,Website UI,0
704,SOUTH,31,97,Prime,Product Quality,1
705,NORTH,64,8,Prime,Website UI,0
706,SOUTH,44,54,Prime,Website UI,1
707,WEST,41,47,Prime,Product Quality,1
708,SOUTH,63,13,Non_Prime,Website UI,0
709,NORTH,26,81,Prime,Product Quality,1
710,WEST,19,50,Prime,Website UI,1
711,SOUTH,36,5,Prime,Product Quality,0
712,SOUTH,64,38,Non_Prime,Product Quality,0
713,WEST,18,55,Prime,Product Quality,1
714,SOUTH,35,32,Non_Prime,Packing & Shipping,0
715,WEST,52,21,Prime,Packing & Shipping,0
716,EAST,55,39,Prime,Packing & Shipping,0
717,SOUTH,60,17,Prime,Packing & Shipping,0
718,NORTH,61,25,Non_Prime,Packing & Shipping,0
719,NORTH,31,12,Non_Prime,Website UI,0
720,SOUTH,44,42,Prime,Packing & Shipping,1
721,NORTH,50,25,Non_Prime,Product Quality,0
722,NORTH,48,38,Prime,Packing & Shipping,0
723,WEST,35,34,Prime,Website UI,1
724,WEST,58,13,Non_Prime,Packing & Shipping,0
725,SOUTH,18,33,Prime,Product Quality,1
726,SOUTH,40,96,Prime,Website UI,1
727,EAST,30,6,Non_Prime,Product Quality,0
728,NORTH,43,17,Prime,Website UI,0
729,WEST,42,85,Non_Prime,Product Quality,1
730,NORTH,34,40,Non_Prime,Packing & Shipping,0
731,SOUTH,47,19,Prime,Website UI,0
732,EAST,41,26,Non_Prime,Website UI,0
733,EAST,36,32,Prime,Website UI,1
734,WEST,18,33,Prime,Packing & Shipping,1
735,WEST,44,75,Prime,Website UI,1
736,NORTH,31,33,Prime,Website UI,0
737,SOUTH,41,57,Prime,Packing & Shipping,1
738,SOUTH,67,21,Prime,Packing & Shipping,0
739,NORTH,35,86,Prime,Website UI,1
740,WEST,44,9,Non_Prime,Website UI,0
741,SOUTH,24,100,Prime,Packing & Shipping,1
742,EAST,49,19,Prime,Product Quality,0
743,SOUTH,59,26,Non_Prime,Packing & Shipping,0
744,SOUTH,43,36,Non_Prime,Packing & Shipping,1
745,WEST,30,33,Prime,Packing & Shipping,1
746,NORTH,39,38,Non_Prime,Product Quality,0
747,WEST,68,19,Non_Prime,Packing & Shipping,0
748,SOUTH,52,16,Prime,Website UI,0
749,NORTH,43,90,Prime,Product Quality,1
750,EAST,35,48,Prime,Website UI,1
751,NORTH,69,33,Non_Prime,Website UI,0
752,SOUTH,28,68,Prime,Packing & Shipping,1
753,NORTH,24,36,Prime,Website UI,1
754,WEST,40,8,Prime,Website UI,0
755,NORTH,48,22,Non_Prime,Product Quality,0
756,SOUTH,45,22,Non_Prime,Product Quality,0
757,NORTH,39,29,Non_Prime,Packing & Shipping,0
758,WEST,45,24,Non_Prime,Packing & Shipping,0
759,NORTH,42,29,Prime,Packing & Shipping,0
760,NORTH,39,80,Prime,Product Quality,1
761,NORTH,48,39,Non_Prime,Packing & Shipping,0
762,WEST,31,96,Prime,Product Quality,1
763,NORTH,70,28,Prime,Product Quality,0
764,NORTH,39,41,Prime,Packing & Shipping,1
765,NORTH,25,82,Non_Prime,Product Quality,1
766,SOUTH,42,19,Non_Prime,Product Quality,0
767,WEST,65,10,Prime,Packing & Shipping,0
768,SOUTH,34,45,Prime,Product Quality,1
769,SOUTH,35,40,Prime,Website UI,1
770,WEST,39,21,Non_Prime,Packing & Shipping,0
771,NORTH,18,32,Prime,Website UI,1
772,EAST,64,12,Prime,Website UI,0
773,WEST,38,88,Prime,Website UI,1
774,NORTH,36,34,Prime,Packing & Shipping,0
775,SOUTH,40,7,Non_Prime,Product Quality,0
776,WEST,69,33,Prime,Product Quality,0
777,WEST,58,39,Prime,Product Quality,0
778,WEST,42,10,Non_Prime,Product Quality,0
779,SOUTH,38,78,Prime,Website UI,1
780,EAST,53,8,Prime,Packing & Shipping,0
781,NORTH,31,35,Prime,Product Quality,1
782,EAST,56,27,Non_Prime,Packing & Shipping,0
783,NORTH,54,25,Non_Prime,Website UI,0
784,SOUTH,52,35,Prime,Website UI,0
785,NORTH,39,22,Prime,Packing & Shipping,0
786,WEST,67,28,Prime,Product Quality,0
787,NORTH,44,6,Non_Prime,Product Quality,0
788,NORTH,31,7,Non_Prime,Product Quality,0
789,WEST,39,96,Prime,Website UI,1
790,EAST,66,9,Non_Prime,Website UI,0
791,WEST,42,47,Prime,Packing & Shipping,1
792,EAST,44,86,Prime,Product Quality,1
793,WEST,38,10,Prime,Packing & Shipping,0
794,NORTH,56,34,Non_Prime,Product Quality,0
795,SOUTH,42,38,Prime,Product Quality,0
796,NORTH,32,55,Prime,Packing & Shipping,1
797,WEST,26,52,Prime,Website UI,1
798,WEST,42,43,Prime,Website UI,1
799,NORTH,44,30,Prime,Packing & Shipping,1
800,NORTH,39,36,Prime,Product Quality,0
801,WEST,44,34,Prime,Packing & Shipping,1
802,SOUTH,21,30,Prime,Packing & Shipping,1
803,SOUTH,68,34,Prime,Product Quality,0
804,WEST,25,90,Prime,Packing & Shipping,1
805,SOUTH,41,27,Non_Prime,Product Quality,0
806,NORTH,34,18,Prime,Website UI,0
807,EAST,27,66,Prime,Website UI,1
808,WEST,26,54,Prime,Website UI,1
809,WEST,42,14,Non_Prime,Website UI,0
810,SOUTH,31,30,Prime,Website UI,1
811,WEST,42,39,Non_Prime,Packing & Shipping,0
812,NORTH,23,56,Prime,Website UI,1
813,NORTH,30,14,Non_Prime,Website UI,0
814,NORTH,43,63,Prime,Website UI,1
815,NORTH,40,29,Prime,Packing & Shipping,0
816,WEST,30,17,Non_Prime,Packing & Shipping,0
817,EAST,30,65,Prime,Product Quality,1
818,SOUTH,36,69,Prime,Product Quality,1
819,EAST,34,77,Prime,Product Quality,1
820,SOUTH,63,5,Non_Prime,Product Quality,0
821,SOUTH,39,99,Prime,Product Quality,1
822,WEST,49,37,Non_Prime,Packing & Shipping,0
823,WEST,42,64,Prime,Packing & Shipping,1
824,SOUTH,33,51,Non_Prime,Website UI,1
825,SOUTH,44,18,Non_Prime,Product Quality,0
826,NORTH,45,11,Non_Prime,Product Quality,0
827,NORTH,35,13,Non_Prime,Website UI,0
828,WEST,30,17,Non_Prime,Packing & Shipping,0
829,SOUTH,32,94,Prime,Packing & Shipping,1
830,WEST,32,33,Prime,Packing & Shipping,0
831,SOUTH,68,32,Non_Prime,Product Quality,0
832,WEST,45,56,Non_Prime,Packing & Shipping,1
833,WEST,30,32,Prime,Product Quality,0
834,EAST,44,71,Prime,Website UI,1
835,EAST,25,44,Non_Prime,Website UI,1
836,NORTH,32,71,Prime,Website UI,1
837,NORTH,26,47,Prime,Product Quality,1
838,WEST,62,27,Non_Prime,Packing & Shipping,0
839,NORTH,24,61,Prime,Website UI,1
840,EAST,36,38,Prime,Packing & Shipping,0
841,NORTH,45,38,Non_Prime,Product Quality,0
842,NORTH,37,11,Non_Prime,Packing & Shipping,0
843,WEST,33,93,Prime,Website UI,1
844,WEST,46,35,Non_Prime,Product Quality,0
845,NORTH,67,19,Non_Prime,Website UI,0
846,SOUTH,52,11,Non_Prime,Packing & Shipping,0
847,WEST,38,11,Prime,Product Quality,0
848,NORTH,65,19,Non_Prime,Product Quality,0
849,WEST,35,23,Non_Prime,Website UI,0
850,NORTH,62,26,Non_Prime,Packing & Shipping,0
851,EAST,24,97,Prime,Website UI,1
852,SOUTH,39,94,Prime,Product Quality,1
853,SOUTH,60,40,Prime,Product Quality,0
854,EAST,64,22,Prime,Product Quality,0
855,NORTH,55,24,Non_Prime,Website UI,0
856,NORTH,27,41,Prime,Packing & Shipping,1
857,SOUTH,59,12,Prime,Website UI,0
858,EAST,24,52,Prime,Website UI,1
859,EAST,19,92,Prime,Packing & Shipping,1
860,NORTH,62,36,Prime,Website UI,0
861,EAST,69,38,Non_Prime,Website UI,0
862,SOUTH,42,35,Non_Prime,Website UI,0
863,EAST,44,40,Non_Prime,Packing & Shipping,0
864,EAST,29,46,Prime,Packing & Shipping,1
865,WEST,25,82,Prime,Packing & Shipping,1
866,SOUTH,21,52,Prime,Packing & Shipping,1
867,WEST,60,31,Non_Prime,Packing & Shipping,0
868,SOUTH,62,26,Non_Prime,Product Quality,0
869,WEST,70,19,Non_Prime,Website UI,0
870,NORTH,39,19,Prime,Website UI,0
871,WEST,44,33,Non_Prime,Packing & Shipping,0
872,EAST,29,90,Prime,Packing & Shipping,1
873,WEST,61,15,Prime,Packing & Shipping,0
874,WEST,63,7,Prime,Website UI,0
875,NORTH,30,35,Prime,Website UI,1
876,NORTH,41,72,Non_Prime,Product Quality,1
877,SOUTH,66,30,Non_Prime,Website UI,0
878,NORTH,70,29,Non_Prime,Packing & Shipping,0
879,WEST,49,40,Non_Prime,Packing & Shipping,0
880,EAST,65,17,Prime,Product Quality,0
881,SOUTH,65,14,Non_Prime,Website UI,0
882,NORTH,45,11,Non_Prime,Packing & Shipping,0
883,WEST,22,62,Prime,Website UI,1
884,EAST,26,77,Prime,Packing & Shipping,1
885,SOUTH,36,85,Non_Prime,Website UI,1
886,SOUTH,65,22,Non_Prime,Product Quality,0
887,WEST,62,33,Prime,Product Quality,0
888,WEST,28,43,Non_Prime,Packing & Shipping,1
889,NORTH,47,9,Non_Prime,Packing & Shipping,0
890,SOUTH,34,72,Prime,Website UI,1
891,WEST,66,32,Non_Prime,Product Quality,0
892,NORTH,30,17,Non_Prime,Packing & Shipping,0
893,EAST,38,32,Prime,Packing & Shipping,1
894,NORTH,50,19,Prime,Website UI,0
895,SOUTH,21,37,Prime,Packing & Shipping,1
896,NORTH,63,38,Prime,Website UI,0
897,SOUTH,22,91,Prime,Packing & Shipping,1
898,SOUTH,45,21,Non_Prime,Product Quality,0
899,WEST,45,31,Prime,Packing & Shipping,0
900,NORTH,42,32,Non_Prime,Packing & Shipping,0
901,SOUTH,38,100,Prime,Product Quality,1
902,EAST,34,36,Non_Prime,Packing & Shipping,0
903,WEST,33,18,Prime,Product Quality,0
904,WEST,55,35,Non_Prime,Packing & Shipping,0
905,SOUTH,24,53,Prime,Packing & Shipping,1
906,SOUTH,33,43,Prime,Product Quality,1
907,NORTH,30,95,Prime,Website UI,1
908,SOUTH,19,92,Prime,Product Quality,1
909,NORTH,56,30,Prime,Packing & Shipping,0
910,WEST,34,36,Prime,Product Quality,0
911,NORTH,39,72,Non_Prime,Product Quality,1
912,NORTH,39,30,Prime,Packing & Shipping,0
913,NORTH,33,93,Prime,Product Quality,1
914,WEST,19,90,Prime,Packing & Shipping,0
915,SOUTH,65,24,Non_Prime,Website UI,0
916,SOUTH,32,43,Non_Prime,Website UI,1
917,WEST,53,22,Prime,Website UI,1
918,WEST,41,12,Non_Prime,Website UI,1
919,SOUTH,60,17,Non_Prime,Packing & Shipping,0
920,EAST,26,55,Non_Prime,Website UI,0
921,NORTH,19,64,Prime,Website UI,0
922,WEST,31,97,Prime,Product Quality,1
923,NORTH,57,27,Prime,Packing & Shipping,1
924,SOUTH,31,71,Prime,Website UI,1
925,SOUTH,44,97,Prime,Product Quality,1
926,EAST,22,78,Prime,Website UI,1
927,NORTH,68,37,Prime,Website UI,0
928,NORTH,24,41,Prime,Product Quality,1
929,NORTH,52,28,Prime,Product Quality,0
930,WEST,38,17,Non_Prime,Product Quality,0
931,WEST,36,66,Non_Prime,Packing & Shipping,1
932,EAST,61,12,Prime,Website UI,0
933,WEST,62,37,Non_Prime,Packing & Shipping,0
934,NORTH,40,42,Prime,Packing & Shipping,1
935,WEST,51,23,Non_Prime,Website UI,0
936,NORTH,28,36,Non_Prime,Website UI,1
937,WEST,44,98,Prime,Product Quality,1
938,NORTH,19,42,Prime,Website UI,1
939,EAST,20,39,Prime,Website UI,1
940,WEST,22,100,Prime,Website UI,1
941,NORTH,21,69,Non_Prime,Product Quality,1
942,SOUTH,39,26,Prime,Packing & Shipping,0
943,EAST,39,60,Prime,Website UI,1
944,WEST,62,34,Prime,Packing & Shipping,0
945,SOUTH,19,98,Prime,Packing & Shipping,1
946,SOUTH,46,16,Non_Prime,Product Quality,0
947,WEST,49,39,Prime,Packing & Shipping,0
948,SOUTH,65,32,Prime,Packing & Shipping,0
949,NORTH,30,17,Prime,Packing & Shipping,0
950,EAST,51,12,Prime,Product Quality,0
951,WEST,34,58,Prime,Product Quality,1
952,NORTH,34,61,Prime,Packing & Shipping,1
953,WEST,29,41,Prime,Packing & Shipping,1
954,WEST,61,9,Non_Prime,Product Quality,0
955,WEST,20,40,Prime,Product Quality,1
956,EAST,22,31,Prime,Product Quality,1
957,WEST,23,69,Prime,Product Quality,1
958,EAST,69,23,Non_Prime,Website UI,0
959,WEST,42,35,Prime,Website UI,0
960,WEST,68,21,Non_Prime,Website UI,0
961,WEST,25,36,Prime,Website UI,1
962,NORTH,44,71,Prime,Website UI,1
963,NORTH,31,33,Prime,Packing & Shipping,0
964,SOUTH,44,23,Non_Prime,Product Quality,0
965,NORTH,50,28,Non_Prime,Product Quality,0
966,WEST,68,18,Prime,Product Quality,0
967,WEST,38,30,Prime,Website UI,1
968,WEST,36,35,Non_Prime,Website UI,0
969,EAST,37,52,Non_Prime,Website UI,1
970,WEST,24,41,Prime,Packing & Shipping,1
971,WEST,49,19,Prime,Website UI,0
972,WEST,62,13,Prime,Packing & Shipping,0
973,SOUTH,39,29,Non_Prime,Packing & Shipping,0
974,EAST,55,19,Non_Prime,Packing & Shipping,0
975,WEST,55,6,Prime,Product Quality,0
976,NORTH,58,15,Prime,Website UI,0
977,NORTH,24,38,Prime,Product Quality,1
978,EAST,32,50,Prime,Packing & Shipping,1
979,SOUTH,31,98,Prime,Product Quality,1
980,NORTH,66,16,Non_Prime,Website UI,0
981,SOUTH,35,86,Non_Prime,Website UI,1
982,WEST,57,14,Non_Prime,Website UI,0
983,WEST,28,58,Prime,Product Quality,1
984,WEST,61,22,Non_Prime,Product Quality,0
985,WEST,52,15,Non_Prime,Packing & Shipping,0
986,WEST,50,38,Non_Prime,Product Quality,0
987,NORTH,19,37,Prime,Product Quality,1
988,SOUTH,52,22,Prime,Product Quality,0
989,SOUTH,58,12,Prime,Product Quality,0
990,EAST,45,71,Prime,Website UI,1
991,NORTH,70,5,Non_Prime,Product Quality,0
992,EAST,23,98,Non_Prime,Website UI,1
993,WEST,49,10,Non_Prime,Packing & Shipping,0
994,NORTH,39,8,Prime,Website UI,0
995,SOUTH,31,62,Prime,Product Quality,1
996,SOUTH,21,61,Prime,Packing & Shipping,1
997,WEST,27,77,Prime,Packing & Shipping,1
998,EAST,42,95,Prime,Website UI,1
999,SOUTH,60,26,Non_Prime,Product Quality,0
1000,NORTH,36,40,Non_Prime,Website UI,0
1001,SOUTH,66,12,Prime,Product Quality,0
1002,WEST,41,32,Non_Prime,Packing & Shipping,0
1003,WEST,38,26,Prime,Product Quality,0
1004,NORTH,42,67,Prime,Website UI,1
1005,WEST,19,73,Prime,Website UI,1
1006,SOUTH,41,30,Non_Prime,Packing & Shipping,1
1007,WEST,54,30,Non_Prime,Packing & Shipping,0
1008,WEST,70,32,Non_Prime,Packing & Shipping,0
1009,SOUTH,70,19,Prime,Product Quality,0
1010,NORTH,30,14,Non_Prime,Product Quality,0
1011,NORTH,69,13,Prime,Product Quality,0
1012,WEST,36,13,Non_Prime,Packing & Shipping,0
1013,NORTH,36,32,Non_Prime,Website UI,0
1014,SOUTH,59,16,Prime,Website UI,0
1015,WEST,62,39,Prime,Website UI,0
1016,NORTH,43,65,Prime,Product Quality,1
1017,SOUTH,42,29,Non_Prime,Website UI,0
1018,SOUTH,27,55,Non_Prime,Product Quality,1
1019,EAST,38,37,Non_Prime,Website UI,1
1020,WEST,37,93,Prime,Website UI,1
1021,EAST,18,44,Prime,Packing & Shipping,1
1022,NORTH,59,26,Non_Prime,Product Quality,0
1023,EAST,37,22,Non_Prime,Product Quality,0
1024,EAST,18,57,Prime,Packing & Shipping,1
1025,NORTH,23,82,Prime,Packing & Shipping,1
1026,SOUTH,43,86,Prime,Packing & Shipping,1
1027,WEST,51,36,Prime,Website UI,0
1028,NORTH,34,36,Non_Prime,Website UI,0
1029,WEST,26,65,Prime,Product Quality,1
1030,WEST,53,33,Prime,Product Quality,0
1031,NORTH,38,70,Prime,Website UI,1
1032,SOUTH,64,22,Non_Prime,Packing & Shipping,0
1033,EAST,35,93,Prime,Website UI,1
1034,NORTH,30,38,Non_Prime,Packing & Shipping,0
1035,SOUTH,31,29,Prime,Packing & Shipping,0
1036,NORTH,31,23,Non_Prime,Product Quality,0
1037,WEST,31,83,Non_Prime,Website UI,1
1038,WEST,32,37,Non_Prime,Packing & Shipping,0
1039,WEST,43,36,Non_Prime,Website UI,0
1040,NORTH,51,13,Non_Prime,Packing & Shipping,0
1041,SOUTH,63,16,Non_Prime,Packing & Shipping,0
1042,SOUTH,36,44,Prime,Product Quality,1
1043,NORTH,70,20,Non_Prime,Packing & Shipping,0
1044,SOUTH,32,47,Prime,Product Quality,1
1045,NORTH,23,30,Prime,Product Quality,1
1046,NORTH,44,31,Prime,Product Quality,1
1047,NORTH,33,29,Non_Prime,Website UI,0
1048,NORTH,45,37,Non_Prime,Website UI,1
1049,WEST,31,21,Non_Prime,Product Quality,0
1050,NORTH,30,20,Non_Prime,Product Quality,0
1051,EAST,70,11,Non_Prime,Packing & Shipping,0
1052,NORTH,60,23,Prime,Packing & Shipping,0
1053,SOUTH,20,80,Prime,Product Quality,1
1054,NORTH,36,94,Prime,Product Quality,1
1055,WEST,39,69,Non_Prime,Website UI,1
1056,SOUTH,44,80,Prime,Website UI,1
1057,WEST,34,32,Prime,Packing & Shipping,1
1058,EAST,30,82,Non_Prime,Website UI,1
1059,WEST,56,6,Non_Prime,Product Quality,0
1060,WEST,38,91,Prime,Product Quality,1
1061,NORTH,32,45,Non_Prime,Packing & Shipping,1
1062,SOUTH,44,77,Prime,Packing & Shipping,1
1063,WEST,44,34,Non_Prime,Product Quality,1
1064,WEST,67,21,Non_Prime,Packing & Shipping,0
1065,SOUTH,69,13,Prime,Product Quality,0
1066,SOUTH,33,64,Prime,Packing & Shipping,1
1067,NORTH,54,20,Prime,Website UI,0
1068,WEST,37,31,Non_Prime,Packing & Shipping,0
1069,NORTH,25,80,Prime,Packing & Shipping,1
1070,NORTH,59,9,Non_Prime,Website UI,0
1071,SOUTH,39,12,Prime,Website UI,0
1072,SOUTH,34,66,Non_Prime,Website UI,1
1073,NORTH,53,33,Prime,Website UI,0
1074,NORTH,27,95,Prime,Product Quality,1
1075,WEST,42,5,Non_Prime,Product Quality,0
1076,SOUTH,24,32,Prime,Packing & Shipping,1
1077,SOUTH,34,79,Prime,Product Quality,1
1078,EAST,28,90,Prime,Website UI,1
1079,EAST,21,62,Prime,Packing & Shipping,1
1080,SOUTH,21,79,Non_Prime,Website UI,1
1081,WEST,65,11,Non_Prime,Website UI,0
1082,WEST,57,40,Prime,Packing & Shipping,0
